timestamp,value
19600902000000,9.56
19600903000000,9.21
19600904000000,9.81
19600905000000,9.37
19600906000000,9.32
19600907000000,9.27
19600908000000,9.42
19600909000000,9.60
19600910000000,9.75
19600911000000,10.6
19600912000000,14.2
19600913000000,17.4
19600914000000,17.9
19600915000000,12.9
19600916000000,12.7
19600917000000,12.8
19600918000000,8.46
19600919000000,9.39
19600920000000,10.2
19600921000000,10.5
19600922000000,10.5
19600923000000,10.6
19600924000000,9.97
19600925000000,10.3
19600926000000,10.1
19600927000000,10.4
19600928000000,10.2
19600929000000,10.4
19600930000000,10.9
19601001000000,10.6
19601002000000,11.2
19601003000000,14.9
19601004000000,15.6
19601005000000,16.1
19601006000000,15.7
19601007000000,15.7
19601008000000,15.7
19601009000000,15.7
19601010000000,16.1
19601011000000,19.8
19601012000000,19.1
19601013000000,22.5
19601014000000,26.6
19601015000000,23.9
19601016000000,22.5
19601017000000,23.7
19601018000000,19.2
19601019000000,21.5
19601020000000,20.0
19601021000000,20.6
19601022000000,19.8
19601023000000,19.1
19601024000000,19.1
19601025000000,19.8
19601026000000,19.9
19601027000000,20.3
19601028000000,21.7
19601029000000,23.3
19601030000000,22.0
19601031000000,21.3
19601101000000,22.6
19601102000000,22.1
19601103000000,21.0
19601104000000,21.3
19601105000000,21.1
19601106000000,22.5
19601107000000,22.0
19601108000000,22.2
19601109000000,23.2
19601110000000,21.8
19601111000000,22.1
19601112000000,22.7
19601113000000,21.8
19601114000000,21.8
19601115000000,21.4
19601116000000,20.6
19601117000000,20.5
19601118000000,21.2
19601119000000,21.2
19601120000000,21.1
19601121000000,21.1
19601122000000,21.2
19601123000000,21.1
19601124000000,21.6
19601125000000,21.5
19601126000000,21.1
19601127000000,21.5
19601128000000,21.0
19601129000000,21.2
19601130000000,21.7
19601201000000,21.2
19601202000000,20.9
19601203000000,21.2
19601204000000,21.4
19601205000000,21.4
19601206000000,21.0
19601207000000,21.4
19601208000000,22.5
19601209000000,25.4
19601210000000,23.6
19601211000000,23.3
19601212000000,24.9
19601213000000,24.6
19601214000000,24.7
19601215000000,25.5
19601216000000,27.0
19601217000000,25.9
19601218000000,25.1
19601219000000,26.1
19601220000000,26.6
19601221000000,26.9
19601222000000,22.8
19601223000000,24.2
19601224000000,27.1
19601225000000,26.4
19601226000000,27.2
19601227000000,27.1
19601228000000,27.6
19601229000000,26.7
19601230000000,24.7
19601231000000,25.3
19610101000000,24.5
19610102000000,24.2
19610103000000,24.4
19610104000000,24.0
19610105000000,23.7
19610106000000,22.8
19610107000000,23.2
19610108000000,22.0
19610109000000,21.6
19610110000000,22.1
19610111000000,21.2
19610112000000,21.3
19610113000000,19.5
19610114000000,20.7
19610115000000,21.4
19610116000000,21.4
19610117000000,20.9
19610118000000,17.3
19610119000000,17.2
19610120000000,17.1
19610121000000,21.6
19610122000000,19.8
19610123000000,20.4
19610124000000,24.2
19610125000000,23.3
19610126000000,23.5
19610127000000,23.7
19610128000000,19.0
19610129000000,22.4
19610130000000,22.2
19610131000000,24.0
19610201000000,25.0
19610202000000,25.5
19610203000000,29.2
19610204000000,26.9
19610205000000,25.2
19610206000000,26.7
19610207000000,24.6
19610208000000,27.6
19610209000000,31.0
19610210000000,27.2
19610211000000,26.5
19610212000000,28.9
19610213000000,29.4
19610214000000,30.1
19610215000000,31.9
19610216000000,30.8
19610217000000,29.5
19610218000000,31.1
19610219000000,30.5
19610220000000,30.8
19610221000000,30.7
19610222000000,31.8
19610223000000,31.5
19610224000000,31.3
19610225000000,32.7
19610226000000,32.0
19610227000000,33.1
19610228000000,33.0
19610301000000,31.5
19610302000000,30.1
19610303000000,30.0
19610304000000,29.0
19610305000000,28.7
19610306000000,26.9
19610307000000,26.9
19610308000000,25.4
19610309000000,23.4
19610310000000,24.1
19610311000000,24.9
19610312000000,23.8
19610313000000,22.4
19610314000000,22.3
19610315000000,21.8
19610316000000,25.0
19610317000000,24.1
19610318000000,25.2
19610319000000,24.9
19610320000000,24.4
19610321000000,23.4
19610322000000,21.8
19610323000000,22.0
19610324000000,24.0
19610325000000,25.2
19610326000000,24.6
19610327000000,25.3
19610328000000,25.8
19610329000000,25.9
19610330000000,25.4
19610331000000,30.0
19610401000000,24.3
19610402000000,24.0
19610403000000,25.1
19610404000000,25.5
19610405000000,32.4
19610406000000,29.7
19610407000000,31.2
19610408000000,30.2
19610409000000,31.0
19610410000000,30.1
19610411000000,30.6
19610412000000,28.8
19610413000000,30.9
19610414000000,29.2
19610415000000,29.3
19610416000000,29.6
19610417000000,28.9
19610418000000,28.9
19610419000000,31.0
19610420000000,27.0
19610421000000,29.2
19610422000000,26.9
19610423000000,26.4
19610424000000,25.1
19610425000000,27.1
19610426000000,23.9
19610427000000,23.8
19610428000000,22.1
19610429000000,23.1
19610430000000,22.0
19610501000000,19.7
19610502000000,24.6
19610503000000,22.4
19610504000000,22.2
19610505000000,21.5
19610506000000,23.6
19610507000000,23.2
19610508000000,22.2
19610509000000,22.3
19610510000000,25.4
19610511000000,26.0
19610512000000,27.1
19610513000000,26.2
19610514000000,25.7
19610515000000,28.1
19610516000000,27.0
19610517000000,27.3
19610518000000,27.1
19610519000000,26.6
19610520000000,26.9
19610521000000,26.4
19610522000000,25.8
19610523000000,25.6
19610524000000,20.5
19610525000000,22.0
19610526000000,23.2
19610527000000,26.3
19610528000000,24.6
19610529000000,22.5
19610530000000,23.7
19610531000000,25.2
19610601000000,33.4
19610602000000,30.8
19610603000000,26.3
19610604000000,26.3
19610605000000,26.1
19610606000000,25.2
19610607000000,26.0
19610608000000,27.0
19610609000000,27.4
19610610000000,27.6
19610611000000,26.9
19610612000000,27.1
19610613000000,27.8
19610614000000,27.5
19610615000000,27.1
19610616000000,27.7
19610617000000,27.7
