Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5857100
Messstellenname: Ressen, Stau UP
Gewaessername: Ressener Mühlenfließ
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 41.42  PNP_NN 
ETRS 89_3_Ost: 442671.999782
ETRS 89_3_Nord: 5765304.999956
Geografische Laenge:  14.164264
Geografische Breite:  52.035399
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
06.04.1981;00:00:00;27;Gut
07.04.1981;00:00:00;27;Gut
08.04.1981;00:00:00;26;Gut
09.04.1981;00:00:00;25;Gut
10.04.1981;00:00:00;25;Gut
11.04.1981;00:00:00;25;Gut
12.04.1981;00:00:00;24;Gut
13.04.1981;00:00:00;25;Gut
14.04.1981;00:00:00;25;Gut
15.04.1981;00:00:00;25;Gut
16.04.1981;00:00:00;25;Gut
17.04.1981;00:00:00;23;Gut
18.04.1981;00:00:00;23;Gut
19.04.1981;00:00:00;23;Gut
20.04.1981;00:00:00;23;Gut
21.04.1981;00:00:00;23;Gut
22.04.1981;00:00:00;22;Gut
23.04.1981;00:00:00;22;Gut
24.04.1981;00:00:00;22;Gut
25.04.1981;00:00:00;22;Gut
26.04.1981;00:00:00;21;Gut
27.04.1981;00:00:00;21;Gut
28.04.1981;00:00:00;46;Gut
29.04.1981;00:00:00;34;Gut
30.04.1981;00:00:00;34;Gut
01.05.1981;00:00:00;36;Gut
02.05.1981;00:00:00;35;Gut
03.05.1981;00:00:00;35;Gut
04.05.1981;00:00:00;33;Gut
05.05.1981;00:00:00;32;Gut
06.05.1981;00:00:00;31;Gut
07.05.1981;00:00:00;29;Gut
08.05.1981;00:00:00;27;Gut
09.05.1981;00:00:00;24;Gut
10.05.1981;00:00:00;24;Gut
11.05.1981;00:00:00;24;Gut
12.05.1981;00:00:00;22;Gut
13.05.1981;00:00:00;21;Gut
14.05.1981;00:00:00;18;Gut
15.05.1981;00:00:00;16;Gut
16.05.1981;00:00:00;19;Gut
17.05.1981;00:00:00;18;Gut
18.05.1981;00:00:00;18;Gut
19.05.1981;00:00:00;18;Gut
20.05.1981;00:00:00;20;Gut
21.05.1981;00:00:00;18;Gut
22.05.1981;00:00:00;18;Gut
23.05.1981;00:00:00;18;Gut
24.05.1981;00:00:00;20;Gut
25.05.1981;00:00:00;22;Gut
26.05.1981;00:00:00;24;Gut
27.05.1981;00:00:00;25;Gut
28.05.1981;00:00:00;24;Gut
29.05.1981;00:00:00;23;Gut
30.05.1981;00:00:00;23;Gut
31.05.1981;00:00:00;21;Gut
01.06.1981;00:00:00;21;Gut
02.06.1981;00:00:00;20;Gut
03.06.1981;00:00:00;19;Gut
04.06.1981;00:00:00;17;Gut
05.06.1981;00:00:00;17;Gut
06.06.1981;00:00:00;16;Gut
07.06.1981;00:00:00;16;Gut
08.06.1981;00:00:00;16;Gut
09.06.1981;00:00:00;17;Gut
10.06.1981;00:00:00;17;Gut
11.06.1981;00:00:00;17;Gut
12.06.1981;00:00:00;17;Gut
13.06.1981;00:00:00;18;Gut
14.06.1981;00:00:00;19;Gut
15.06.1981;00:00:00;19;Gut
16.06.1981;00:00:00;20;Gut
17.06.1981;00:00:00;20;Gut
18.06.1981;00:00:00;30;Gut
19.06.1981;00:00:00;22;Gut
20.06.1981;00:00:00;22;Gut
21.06.1981;00:00:00;22;Gut
22.06.1981;00:00:00;22;Gut
23.06.1981;00:00:00;21;Gut
24.06.1981;00:00:00;21;Gut
25.06.1981;00:00:00;20;Gut
26.06.1981;00:00:00;20;Gut
27.06.1981;00:00:00;19;Gut
28.06.1981;00:00:00;19;Gut
29.06.1981;00:00:00;18;Gut
30.06.1981;00:00:00;16;Gut
01.07.1981;00:00:00;16;Gut
02.07.1981;00:00:00;17;Gut
03.07.1981;00:00:00;20;Gut
04.07.1981;00:00:00;20;Gut
05.07.1981;00:00:00;19;Gut
06.07.1981;00:00:00;19;Gut
07.07.1981;00:00:00;18;Gut
08.07.1981;00:00:00;18;Gut
09.07.1981;00:00:00;16;Gut
10.07.1981;00:00:00;16;Gut
11.07.1981;00:00:00;16;Gut
12.07.1981;00:00:00;16;Gut
13.07.1981;00:00:00;17;Gut
14.07.1981;00:00:00;17;Gut
15.07.1981;00:00:00;16;Gut
16.07.1981;00:00:00;16;Gut
17.07.1981;00:00:00;16;Gut
