Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5825400
Messstellenname: Beeskow, Spreeschleuse OP
Gewaessername: Spree
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 37.809  PNP_NN 
ETRS 89_3_Ost: 449006.000201
ETRS 89_3_Nord: 5780383.000485
Geografische Laenge:  14.254335
Geografische Breite:  52.171569
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
16.06.1985;00:00:00;310;Gut
17.06.1985;00:00:00;310;Gut
18.06.1985;00:00:00;311;Gut
19.06.1985;00:00:00;310;Gut
20.06.1985;00:00:00;310;Gut
21.06.1985;00:00:00;310;Gut
22.06.1985;00:00:00;311;Gut
23.06.1985;00:00:00;312;Gut
24.06.1985;00:00:00;312;Gut
25.06.1985;00:00:00;312;Gut
26.06.1985;00:00:00;312;Gut
27.06.1985;00:00:00;314;Gut
28.06.1985;00:00:00;312;Gut
29.06.1985;00:00:00;309;Gut
30.06.1985;00:00:00;309;Gut
01.07.1985;00:00:00;311;Gut
02.07.1985;00:00:00;310;Gut
03.07.1985;00:00:00;310;Gut
04.07.1985;00:00:00;309;Gut
05.07.1985;00:00:00;306;Gut
06.07.1985;00:00:00;310;Gut
07.07.1985;00:00:00;312;Gut
08.07.1985;00:00:00;312;Gut
09.07.1985;00:00:00;314;Gut
10.07.1985;00:00:00;311;Gut
11.07.1985;00:00:00;311;Gut
12.07.1985;00:00:00;311;Gut
13.07.1985;00:00:00;312;Gut
14.07.1985;00:00:00;312;Gut
15.07.1985;00:00:00;312;Gut
16.07.1985;00:00:00;312;Gut
17.07.1985;00:00:00;312;Gut
18.07.1985;00:00:00;312;Gut
19.07.1985;00:00:00;311;Gut
20.07.1985;00:00:00;311;Gut
21.07.1985;00:00:00;311;Gut
22.07.1985;00:00:00;311;Gut
23.07.1985;00:00:00;312;Gut
24.07.1985;00:00:00;311;Gut
25.07.1985;00:00:00;312;Gut
26.07.1985;00:00:00;313;Gut
27.07.1985;00:00:00;312;Gut
28.07.1985;00:00:00;310;Gut
29.07.1985;00:00:00;306;Gut
30.07.1985;00:00:00;307;Gut
31.07.1985;00:00:00;305;Gut
01.08.1985;00:00:00;309;Gut
02.08.1985;00:00:00;310;Gut
03.08.1985;00:00:00;311;Gut
04.08.1985;00:00:00;311;Gut
05.08.1985;00:00:00;312;Gut
06.08.1985;00:00:00;312;Gut
07.08.1985;00:00:00;312;Gut
08.08.1985;00:00:00;312;Gut
09.08.1985;00:00:00;312;Gut
10.08.1985;00:00:00;312;Gut
11.08.1985;00:00:00;312;Gut
12.08.1985;00:00:00;312;Gut
13.08.1985;00:00:00;311;Gut
14.08.1985;00:00:00;311;Gut
15.08.1985;00:00:00;311;Gut
16.08.1985;00:00:00;312;Gut
17.08.1985;00:00:00;312;Gut
18.08.1985;00:00:00;315;Gut
19.08.1985;00:00:00;316;Gut
20.08.1985;00:00:00;317;Gut
21.08.1985;00:00:00;315;Gut
22.08.1985;00:00:00;314;Gut
23.08.1985;00:00:00;314;Gut
24.08.1985;00:00:00;312;Gut
25.08.1985;00:00:00;311;Gut
26.08.1985;00:00:00;311;Gut
27.08.1985;00:00:00;310;Gut
28.08.1985;00:00:00;311;Gut
29.08.1985;00:00:00;312;Gut
30.08.1985;00:00:00;312;Gut
31.08.1985;00:00:00;310;Gut
01.09.1985;00:00:00;310;Gut
02.09.1985;00:00:00;309;Gut
03.09.1985;00:00:00;310;Gut
04.09.1985;00:00:00;312;Gut
05.09.1985;00:00:00;310;Gut
06.09.1985;00:00:00;311;Gut
07.09.1985;00:00:00;314;Gut
08.09.1985;00:00:00;314;Gut
09.09.1985;00:00:00;315;Gut
10.09.1985;00:00:00;314;Gut
11.09.1985;00:00:00;314;Gut
12.09.1985;00:00:00;314;Gut
13.09.1985;00:00:00;313;Gut
14.09.1985;00:00:00;308;Gut
15.09.1985;00:00:00;307;Gut
16.09.1985;00:00:00;308;Gut
17.09.1985;00:00:00;308;Gut
18.09.1985;00:00:00;308;Gut
19.09.1985;00:00:00;308;Gut
20.09.1985;00:00:00;310;Gut
21.09.1985;00:00:00;310;Gut
22.09.1985;00:00:00;312;Gut
23.09.1985;00:00:00;311;Gut
24.09.1985;00:00:00;311;Gut
25.09.1985;00:00:00;311;Gut
26.09.1985;00:00:00;310;Gut
