Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5869301
Messstellenname: Friedland, Panzerbrücke
Gewaessername: Friedländer Fließ
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 40.163  PNP_NN 
ETRS 89_3_Ost: 449203.000221
ETRS 89_3_Nord: 5772721.000026
Geografische Laenge:  14.258361
Geografische Breite:  52.102706
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
06.04.1981;00:00:00;129;Gut
07.04.1981;00:00:00;128;Gut
08.04.1981;00:00:00;122;Gut
09.04.1981;00:00:00;122;Gut
10.04.1981;00:00:00;122;Gut
11.04.1981;00:00:00;122;Gut
12.04.1981;00:00:00;121;Gut
13.04.1981;00:00:00;120;Gut
14.04.1981;00:00:00;118;Gut
15.04.1981;00:00:00;118;Gut
16.04.1981;00:00:00;118;Gut
17.04.1981;00:00:00;118;Gut
18.04.1981;00:00:00;118;Gut
19.04.1981;00:00:00;118;Gut
20.04.1981;00:00:00;117;Gut
21.04.1981;00:00:00;116;Gut
22.04.1981;00:00:00;116;Gut
23.04.1981;00:00:00;117;Gut
24.04.1981;00:00:00;118;Gut
25.04.1981;00:00:00;118;Gut
26.04.1981;00:00:00;118;Gut
27.04.1981;00:00:00;119;Gut
28.04.1981;00:00:00;133;Gut
29.04.1981;00:00:00;124;Gut
30.04.1981;00:00:00;126;Gut
01.05.1981;00:00:00;126;Gut
02.05.1981;00:00:00;126;Gut
03.05.1981;00:00:00;127;Gut
04.05.1981;00:00:00;128;Gut
05.05.1981;00:00:00;130;Gut
06.05.1981;00:00:00;130;Gut
07.05.1981;00:00:00;129;Gut
08.05.1981;00:00:00;126;Gut
09.05.1981;00:00:00;123;Gut
10.05.1981;00:00:00;120;Gut
11.05.1981;00:00:00;119;Gut
12.05.1981;00:00:00;118;Gut
13.05.1981;00:00:00;117;Gut
14.05.1981;00:00:00;112;Gut
15.05.1981;00:00:00;114;Gut
16.05.1981;00:00:00;114;Gut
17.05.1981;00:00:00;115;Gut
18.05.1981;00:00:00;122;Gut
19.05.1981;00:00:00;117;Gut
20.05.1981;00:00:00;120;Gut
21.05.1981;00:00:00;124;Gut
22.05.1981;00:00:00;122;Gut
23.05.1981;00:00:00;119;Gut
24.05.1981;00:00:00;120;Gut
25.05.1981;00:00:00;121;Gut
26.05.1981;00:00:00;122;Gut
27.05.1981;00:00:00;122;Gut
28.05.1981;00:00:00;122;Gut
29.05.1981;00:00:00;121;Gut
30.05.1981;00:00:00;120;Gut
31.05.1981;00:00:00;120;Gut
01.06.1981;00:00:00;120;Gut
02.06.1981;00:00:00;120;Gut
03.06.1981;00:00:00;120;Gut
04.06.1981;00:00:00;118;Gut
05.06.1981;00:00:00;110;Gut
06.06.1981;00:00:00;108;Gut
07.06.1981;00:00:00;109;Gut
08.06.1981;00:00:00;110;Gut
09.06.1981;00:00:00;110;Gut
10.06.1981;00:00:00;110;Gut
11.06.1981;00:00:00;110;Gut
12.06.1981;00:00:00;110;Gut
13.06.1981;00:00:00;118;Gut
14.06.1981;00:00:00;119;Gut
15.06.1981;00:00:00;120;Gut
16.06.1981;00:00:00;122;Gut
17.06.1981;00:00:00;122;Gut
18.06.1981;00:00:00;125;Gut
19.06.1981;00:00:00;132;Gut
20.06.1981;00:00:00;130;Gut
21.06.1981;00:00:00;131;Gut
22.06.1981;00:00:00;131;Gut
23.06.1981;00:00:00;130;Gut
24.06.1981;00:00:00;130;Gut
25.06.1981;00:00:00;129;Gut
26.06.1981;00:00:00;129;Gut
27.06.1981;00:00:00;128;Gut
28.06.1981;00:00:00;128;Gut
29.06.1981;00:00:00;127;Gut
30.06.1981;00:00:00;126;Gut
01.07.1981;00:00:00;126;Gut
