timestamp,value
19951013000000,90
19951014000000,90
19951015000000,89
19951016000000,88
19951017000000,88
19951018000000,89
19951019000000,91
19951020000000,93
19951021000000,92
19951022000000,91
19951023000000,91
19951024000000,90
19951025000000,90
19951026000000,89
19951027000000,89
19951028000000,88
19951029000000,88
19951030000000,89
19951031000000,90
19951101000000,92
19951102000000,92
19951103000000,92
19951104000000,93
19951105000000,92
19951106000000,92
19951107000000,91
19951108000000,90
19951109000000,90
19951110000000,92
19951111000000,92
19951112000000,91
19951113000000,91
19951114000000,91
19951115000000,90
19951116000000,90
19951117000000,91
19951118000000,91
19951119000000,91
19951120000000,92
19951121000000,91
19951122000000,89
19951123000000,89
19951124000000,89
19951125000000,90
19951126000000,89
19951127000000,88
19951128000000,89
19951129000000,91
19951130000000,92
19951201000000,92
19951202000000,91
19951203000000,90
19951204000000,89
19951205000000,88
19951206000000,90
19951207000000,90
19951208000000,91
19951209000000,93
19951210000000,95
19951211000000,96
19951212000000,95
19951213000000,92
19951214000000,90
19951215000000,91
19951216000000,92
19951217000000,93
19951218000000,94
19951219000000,96
19951220000000,94
19951221000000,92
19951222000000,92
19951223000000,94
19951224000000,96
19951225000000,95
19951226000000,94
19951227000000,93
19951228000000,93
19951229000000,92
19951230000000,90
19951231000000,89
19960101000000,90
19960102000000,90
19960103000000,91
19960104000000,92
19960105000000,95
19960106000000,95
19960107000000,94
19960108000000,93
19960109000000,92
19960110000000,92
19960111000000,93
19960112000000,94
19960113000000,93
19960114000000,94
19960115000000,95
19960116000000,94
19960117000000,92
19960118000000,91
19960119000000,90
19960120000000,90
19960121000000,91
19960122000000,92
19960123000000,92
19960124000000,91
19960125000000,91
19960126000000,90
19960127000000,88
19960128000000,88
19960129000000,91
19960130000000,93
19960131000000,96
19960201000000,96
19960202000000,95
19960203000000,92
19960204000000,89
19960205000000,90
19960206000000,91
19960207000000,91
19960208000000,92
19960209000000,92
19960210000000,91
19960211000000,91
19960212000000,91
19960213000000,92
19960214000000,92
19960215000000,92
19960216000000,94
19960217000000,97
19960218000000,96
19960219000000,96
19960220000000,93
19960221000000,92
19960222000000,92
19960223000000,93
19960224000000,94
19960225000000,94
19960226000000,95
19960227000000,94
19960228000000,94
19960229000000,94
19960301000000,95
19960302000000,95
19960303000000,95
19960304000000,95
19960305000000,92
19960306000000,90
19960307000000,90
19960308000000,91
19960309000000,92
19960310000000,93
19960311000000,93
19960312000000,94
19960313000000,93
19960314000000,93
19960315000000,93
19960316000000,91
19960317000000,91
19960318000000,90
19960319000000,91
19960320000000,92
19960321000000,93
19960322000000,93
19960323000000,94
19960324000000,96
19960325000000,96
19960326000000,93
19960327000000,92
19960328000000,93
19960329000000,95
19960330000000,97
19960331000000,99
19960401000000,98
19960402000000,96
19960403000000,92
19960404000000,90
19960405000000,90
19960406000000,89
19960407000000,91
19960408000000,92
19960409000000,93
19960410000000,94
19960411000000,95
19960412000000,97
19960413000000,98
19960414000000,97
19960415000000,96
19960416000000,94
19960417000000,92
19960418000000,91
19960419000000,89
19960420000000,89
19960421000000,90
19960422000000,92
19960423000000,94
19960424000000,96
19960425000000,96
19960426000000,94
19960427000000,91
19960428000000,89
19960429000000,89
19960430000000,90
19960501000000,91
19960502000000,92
19960503000000,94
19960504000000,98
19960505000000,95
19960506000000,92
19960507000000,91
19960508000000,90
19960509000000,93
19960510000000,95
19960511000000,94
19960512000000,93
19960513000000,93
19960514000000,92
19960515000000,92
19960516000000,90
19960517000000,89
19960518000000,90
19960519000000,91
19960520000000,95
19960521000000,95
19960522000000,92
19960523000000,90
19960524000000,90
19960525000000,91
19960526000000,92
19960527000000,92
19960528000000,93
19960529000000,90
19960530000000,88
19960531000000,88
19960601000000,88
19960602000000,87
19960603000000,89
19960604000000,89
19960605000000,90
19960606000000,92
19960607000000,92
19960608000000,91
19960609000000,90
19960610000000,90
19960611000000,88
19960612000000,88
19960613000000,88
19960614000000,88
19960615000000,90
19960616000000,92
19960617000000,93
19960618000000,94
19960619000000,94
19960620000000,94
19960621000000,92
19960622000000,90
19960623000000,88
19960624000000,88
19960625000000,88
19960626000000,88
19960627000000,88
19960628000000,88
19960629000000,89
19960630000000,90
19960701000000,91
19960702000000,92
19960703000000,92
19960704000000,92
19960705000000,92
19960706000000,94
19960707000000,92
19960708000000,91
19960709000000,95
19960710000000,93
19960711000000,92
19960712000000,92
19960713000000,94
19960714000000,96
19960715000000,96
19960716000000,95
19960717000000,94
19960718000000,92
19960719000000,89
19960720000000,87
19960721000000,87
19960722000000,87
19960723000000,88
19960724000000,91
19960725000000,94
19960726000000,93
19960727000000,90
19960728000000,88
19960729000000,89
19960730000000,89
19960731000000,89
19960801000000,88
19960802000000,88
19960803000000,89
19960804000000,89
19960805000000,88
19960806000000,88
19960807000000,88
19960808000000,89
19960809000000,89
19960810000000,89
19960811000000,88
19960812000000,87
19960813000000,88
19960814000000,89
19960815000000,91
19960816000000,92
19960817000000,93
19960818000000,91
19960819000000,90
19960820000000,88
19960821000000,87
19960822000000,88
19960823000000,89
19960824000000,91
19960825000000,92
19960826000000,91
19960827000000,89
19960828000000,88
19960829000000,89
19960830000000,90
19960831000000,91
19960901000000,91
19960902000000,91
19960903000000,91
19960904000000,90
19960905000000,89
19960906000000,89
19960907000000,91
19960908000000,94
19960909000000,94
19960910000000,94
19960911000000,91
19960912000000,89
19960913000000,90
19960914000000,93
19960915000000,93
19960916000000,91
19960917000000,89
19960918000000,87
19960919000000,88
