timestamp,value
20010601000000,0.915
20010602000000,1.03
20010603000000,0.994
20010604000000,1.04
20010605000000,1.08
20010606000000,1.08
20010607000000,1.05
20010608000000,1.04
20010609000000,0.767
20010610000000,0.294
20010611000000,0.342
20010612000000,0.344
20010613000000,0.425
20010614000000,0.363
20010615000000,0.448
20010616000000,0.479
20010617000000,0.594
20010618000000,1.41
20010619000000,1.70
20010620000000,1.80
20010621000000,1.71
20010622000000,1.22
20010623000000,0.544
20010624000000,0.436
20010625000000,0.375
20010626000000,0.470
20010627000000,0.472
20010628000000,0.375
20010629000000,0.391
20010630000000,0.486
20010701000000,0.486
20010702000000,0.409
20010703000000,0.412
20010704000000,1.00
20010705000000,1.13
20010706000000,0.830
20010707000000,0.539
20010708000000,0.409
20010709000000,0.329
20010710000000,0.488
20010711000000,0.780
20010712000000,1.14
20010713000000,1.19
20010714000000,1.18
20010715000000,0.634
20010716000000,0.394
20010717000000,0.381
20010718000000,0.495
20010719000000,1.01
20010720000000,1.16
20010721000000,1.19
20010722000000,0.678
20010723000000,0.374
20010724000000,0.453
20010725000000,0.501
20010726000000,0.423
20010727000000,0.426
20010728000000,0.507
20010729000000,0.459
20010730000000,0.475
20010731000000,0.414
20010801000000,0.886
20010802000000,1.22
20010803000000,1.11
20010804000000,1.22
20010805000000,1.20
20010806000000,0.535
20010807000000,0.388
20010808000000,0.421
20010809000000,0.407
20010810000000,0.425
20010811000000,0.425
20010812000000,0.459
20010813000000,0.410
20010814000000,0.429
20010815000000,1.07
20010816000000,1.20
20010817000000,1.19
20010818000000,1.11
20010819000000,0.674
20010820000000,0.420
20010821000000,0.453
20010822000000,0.408
20010823000000,0.425
20010824000000,0.441
20010825000000,0.488
20010826000000,0.489
20010827000000,0.409
20010828000000,0.360
20010829000000,0.410
20010830000000,0.984
20010831000000,1.10
20010901000000,1.23
20010902000000,1.14
20010903000000,1.01
20010904000000,1.01
20010905000000,1.08
20010906000000,1.05
20010907000000,1.13
20010908000000,1.11
20010909000000,1.00
20010910000000,1.04
20010911000000,1.03
20010912000000,1.02
20010913000000,1.50
20010914000000,1.67
20010915000000,1.72
20010916000000,1.69
20010917000000,1.67
20010918000000,1.61
20010919000000,1.71
20010920000000,1.60
20010921000000,1.68
20010922000000,1.70
20010923000000,1.02
20010924000000,0.263
20010925000000,0.278
20010926000000,0.310
20010927000000,0.488
20010928000000,1.07
20010929000000,1.17
20010930000000,1.06
20011001000000,1.31
20011002000000,1.35
20011003000000,1.37
20011004000000,1.50
20011005000000,1.72
20011006000000,1.79
20011007000000,1.70
20011008000000,1.66
20011009000000,1.99
20011010000000,2.13
20011011000000,1.87
20011012000000,1.68
20011013000000,1.28
20011014000000,1.11
20011015000000,0.978
20011016000000,0.994
20011017000000,0.978
20011018000000,1.07
20011019000000,0.974
20011020000000,1.06
20011021000000,1.01
20011022000000,0.878
20011023000000,0.925
20011024000000,1.01
20011025000000,1.01
20011026000000,0.977
20011027000000,0.946
20011028000000,0.946
20011029000000,0.465
20011030000000,0.341
20011031000000,0.295
20011101000000,0.279
20011102000000,0.361
20011103000000,0.248
20011104000000,0.216
20011105000000,0.806
20011106000000,1.07
20011107000000,1.53
20011108000000,1.73
20011109000000,1.66
20011110000000,1.64
20011111000000,1.55
20011112000000,1.68
20011113000000,2.02
20011114000000,2.16
20011115000000,2.16
20011116000000,2.13
20011117000000,1.82
20011118000000,1.21
20011119000000,1.33
20011120000000,1.31
20011121000000,1.28
20011122000000,0.586
20011123000000,0.231
20011124000000,0.765
20011125000000,0.888
20011126000000,0.951
20011127000000,0.951
20011128000000,0.936
20011129000000,0.967
20011130000000,0.962
20011201000000,0.946
20011202000000,0.888
20011203000000,1.02
20011204000000,1.02
20011205000000,0.952
20011206000000,0.978
20011207000000,0.962
20011208000000,0.962
20011209000000,0.898
20011210000000,1.01
20011211000000,1.02
20011212000000,1.02
20011213000000,0.920
20011214000000,1.02
20011215000000,0.909
